11060915-5846559 4944 66 2.93 0.17 0.13 0.06 1.22 0.00 0.398 NGC3532
11061154-5849072 3721 108 4.84 0.24 -0.22 0.09 -0.02 0.42 0.398 NGC3532
11061780-5839546 4501 65 4.57 0.18 0.07 0.06 0.68 0.12 0.398 NGC3532
11061872-5842563 4500 78 4.73 0.18 -0.06 0.10 0.26 0.19 0.398 NGC3532
11062573-5845373 4068 107 4.86 0.24 0.02 0.09 0.82 0.15 0.398 NGC3532
11045282-5840558 6142 34 4.35 0.05 0.09 0.05 3.12 0.03 0.398 NGC3532
11042410-5907073 4829 82 2.72 0.22 -0.33 0.08 0.75 0.27 0.398 NGC3532
11043020-5908012 5154 67 3.54 0.17 0.21 0.05 0.87 0.14 0.398 NGC3532
11043040-5910116 3907 107 4.84 0.23 -0.05 0.09 -0.02 0.00 0.398 NGC3532
11043209-5858537 3848 106 4.82 0.23 -0.24 0.09 0.54 0.23 0.398 NGC3532
11043306-5857352 4981 65 3.39 0.17 0.09 0.05 0.08 0.78 0.398 NGC3532
11043909-5909201 4003 76 4.67 0.18 0.07 0.09 0.28 0.13 0.398 NGC3532
11043988-5858043 5186 65 3.51 0.17 0.04 0.06 1.16 0.00 0.398 NGC3532
11044645-5908099 5103 64 3.23 0.17 -0.06 0.05 0.95 0.00 0.398 NGC3532
11044747-5859580 4824 65 2.65 0.18 0.21 0.06 1.15 0.00 0.398 NGC3532
11044904-5857139 5086 65 3.42 0.17 -0.12 0.05 1.44 0.08 0.398 NGC3532
11045240-5911102 3551 104 4.88 0.24 -0.27 0.09 -1.00 0.00 0.398 NGC3532
11045653-5909097 3429 106 4.86 0.23 -0.35 0.09 -1.00 0.00 0.398 NGC3532
11045855-5908412 5677 66 4.02 0.17 0.16 0.05 1.30 0.16 0.398 NGC3532
11050239-5904589 3468 107 4.87 0.24 -0.32 0.09 0.39 0.00 0.398 NGC3532
11050590-5857508 4929 65 3.16 0.17 0.02 0.06 0.51 0.42 0.398 NGC3532
11051074-5901133 4705 65 2.73 0.17 0.03 0.06 0.90 0.00 0.398 NGC3532
11051158-5912275 4518 67 4.73 0.17 0.07 0.05 0.42 0.13 0.398 NGC3532
11051597-5900572 4518 76 4.64 0.18 -0.04 0.10 0.88 0.10 0.398 NGC3532
11051639-5906493 4880 76 4.42 0.18 -0.14 0.10 0.56 0.17 0.398 NGC3532
11051786-5904446 5014 64 3.54 0.17 0.06 0.05 1.17 0.00 0.398 NGC3532
11051921-5905349 5012 64 3.30 0.17 0.05 0.05 1.16 0.00 0.398 NGC3532
11052008-5904055 3485 106 4.88 0.23 -0.29 0.09 -0.42 0.52 0.398 NGC3532
11052031-5906037 3431 109 4.85 0.24 -0.33 0.09 -0.99 0.39 0.398 NGC3532
11052221-5902237 4678 65 4.74 0.17 0.09 0.05 0.40 0.15 0.398 NGC3532
11052261-5910269 4897 65 3.13 0.18 -0.04 0.05 0.61 0.21 0.398 NGC3532
11052559-5909386 4734 76 4.66 0.18 0.00 0.10 1.86 0.10 0.398 NGC3532
11052733-5857370 3956 76 4.64 0.18 0.04 0.10 0.47 0.12 0.398 NGC3532
11053127-5909075 5021 64 3.05 0.17 -0.14 0.06 0.22 0.77 0.398 NGC3532
11053263-5851104 3432 108 4.84 0.23 -0.33 0.09 -1.00 0.00 0.398 NGC3532
11053561-5856451 4532 65 4.82 0.18 0.15 0.05 -0.03 0.29 0.398 NGC3532
11053764-5909241 3663 104 4.84 0.24 -0.22 0.09 -0.13 0.44 0.398 NGC3532
11054407-5857348 4732 65 4.82 0.18 0.14 0.06 0.62 0.00 0.398 NGC3532
11054411-5854037 3876 77 4.74 0.18 -0.06 0.09 0.16 0.21 0.398 NGC3532
11054586-5857236 3688 105 4.84 0.24 -0.19 0.09 -0.60 0.62 0.398 NGC3532
11054895-5905422 5044 64 3.13 0.18 -0.40 0.05 1.13 0.10 0.398 NGC3532
11054899-5908197 4696 61 4.71 0.18 0.11 0.06 -0.38 0.50 0.398 NGC3532
11054976-5852309 5082 64 3.27 0.17 0.03 0.06 0.81 0.22 0.398 NGC3532
11055187-5907043 4465 64 2.25 0.17 -0.02 0.06 0.62 0.00 0.398 NGC3532
11055792-5856403 4945 64 3.24 0.17 -0.12 0.05 0.89 0.00 0.398 NGC3532
11055898-5856254 5109 65 3.11 0.17 -0.01 0.05 1.05 0.14 0.398 NGC3532
11055925-5900173 4217 77 4.62 0.17 0.07 0.10 0.04 0.12 0.398 NGC3532
11060263-5857072 5033 64 3.24 0.17 0.11 0.05 1.18 0.00 0.398 NGC3532
11060267-5912318 4277 77 4.90 0.18 0.06 0.09 -0.17 0.32 0.398 NGC3532
11060555-5855044 5142 65 3.30 0.18 -0.04 0.05 1.34 0.10 0.398 NGC3532
11060902-5904317 5174 64 2.92 0.17 -0.12 0.05 1.20 0.00 0.398 NGC3532
11060981-5856394 4914 65 3.10 0.18 -0.25 0.05 0.26 0.79 0.398 NGC3532
11061000-5859258 4931 66 3.43 0.17 0.15 0.05 1.06 0.00 0.398 NGC3532
11061121-5857501 4512 70 4.79 0.21 -0.04 0.05 0.81 0.11 0.398 NGC3532
11061408-5852203 4916 64 3.29 0.17 -0.16 0.05 0.95 0.00 0.398 NGC3532
11061556-5854453 5151 64 3.65 0.17 0.19 0.06 0.68 0.33 0.398 NGC3532
11061797-5908239 3389 109 4.88 0.24 -0.40 0.09 -0.84 0.42 0.398 NGC3532
11062451-5852507 4296 77 4.46 0.17 0.06 0.09 0.26 0.16 0.398 NGC3532
11062806-5854123 5144 66 3.39 0.17 0.14 0.05 1.25 0.12 0.398 NGC3532
11062857-5900549 5104 65 3.37 0.17 0.17 0.05 0.93 0.21 0.398 NGC3532
11062887-5906560 4620 65 4.84 0.17 0.10 0.05 0.09 0.22 0.398 NGC3532
11063046-5906438 4799 66 2.79 0.17 0.25 0.05 1.04 0.00 0.398 NGC3532
11063133-5901469 4113 75 4.61 0.18 -0.06 0.10 0.43 0.17 0.398 NGC3532
11063228-5900472 5014 64 2.93 0.17 -0.27 0.05 1.20 0.00 0.398 NGC3532
11063370-5910551 4922 65 3.03 0.17 -0.50 0.05 0.99 0.12 0.398 NGC3532
11063456-5907450 5045 66 3.20 0.17 -0.10 0.05 0.90 0.00 0.398 NGC3532
11063812-5854360 3908 105 4.85 0.24 -0.05 0.09 0.21 0.16 0.398 NGC3532
11063906-5858438 4677 67 4.71 0.18 0.12 0.05 -0.19 0.43 0.398 NGC3532
11063929-5854036 4992 65 3.40 0.18 0.02 0.05 1.40 0.10 0.398 NGC3532
11064257-5900032 4963 63 3.39 0.18 -0.16 0.05 0.81 0.00 0.398 NGC3532
11064495-5901465 5116 62 3.05 0.17 -0.04 0.05 1.23 0.00 0.398 NGC3532
11064821-5853460 5097 65 2.80 0.18 0.22 0.05 1.42 0.00 0.398 NGC3532
11065092-5854332 5078 65 3.13 0.18 -0.13 0.06 0.64 0.21 0.398 NGC3532
11065155-5856101 4941 65 2.83 0.18 -0.41 0.05 0.34 0.40 0.398 NGC3532
11065173-5907134 3892 76 4.82 0.18 -0.05 0.09 -0.18 0.37 0.398 NGC3532
11065236-5859023 5092 64 3.36 0.18 0.18 0.06 0.92 0.19 0.398 NGC3532
11065658-5857009 5040 64 3.15 0.18 -0.04 0.06 0.60 0.36 0.398 NGC3532
11065751-5901116 5405 64 3.27 0.17 0.15 0.05 1.03 0.31 0.398 NGC3532
11065819-5856073 5006 64 3.13 0.17 -0.11 0.05 0.85 0.27 0.398 NGC3532
11070202-5900122 5026 65 3.25 0.17 0.14 0.05 0.01 0.76 0.398 NGC3532
11070350-5901245 5105 66 3.32 0.17 -0.03 0.05 1.05 0.00 0.398 NGC3532
11070447-5905125 4879 64 3.21 0.18 -0.20 0.05 0.49 0.23 0.398 NGC3532
11070747-5901019 5085 64 3.18 0.18 0.17 0.05 1.26 0.00 0.398 NGC3532
11071170-5901527 4938 66 2.96 0.17 0.22 0.06 -0.04 0.73 0.398 NGC3532
11050686-5842429 4695 64 4.79 0.18 0.10 0.05 0.73 0.17 0.398 NGC3532
11052243-5842013 4763 66 4.87 0.17 0.07 0.05 1.52 0.09 0.398 NGC3532
11054153-5838118 5067 74 3.40 0.17 -0.01 0.10 1.13 0.00 0.398 NGC3532
11054187-5843305 4641 67 4.84 0.17 0.13 0.05 0.37 0.21 0.398 NGC3532
11054840-5846320 4668 65 4.59 0.17 0.11 0.05 0.67 0.15 0.398 NGC3532
11054968-5846004 5065 65 3.01 0.18 -0.46 0.05 1.00 0.43 0.398 NGC3532
11055333-5840035 5070 65 3.33 0.17 -0.17 0.05 1.20 0.25 0.398 NGC3532
11055632-5839266 5030 64 3.53 0.17 0.13 0.06 1.22 0.17 0.398 NGC3532
11060557-5824252 4273 75 4.42 0.18 0.06 0.10 0.51 0.19 0.398 NGC3532
11061319-5831427 5672 97 4.17 0.26 0.10 0.15 2.08 0.00 0.398 NGC3532
11061585-5841518 5195 63 4.52 0.17 0.28 0.05 1.00 0.24 0.398 NGC3532
11061737-5841378 4830 66 2.78 0.18 -0.03 0.05 0.43 0.45 0.398 NGC3532
11062573-5836472 4346 76 4.97 0.18 -0.01 0.10 0.41 0.19 0.398 NGC3532
11062756-5830192 3997 78 4.66 0.18 0.04 0.09 0.56 0.18 0.398 NGC3532
11063022-5838105 4597 66 4.95 0.18 0.15 0.06 -0.03 0.66 0.398 NGC3532
11063293-5832505 5403 66 3.58 0.17 0.38 0.05 1.39 0.34 0.398 NGC3532
11063508-5831445 4423 66 4.86 0.17 0.17 0.05 0.60 0.15 0.398 NGC3532
11063543-5844094 5141 64 3.30 0.17 0.06 0.05 0.81 1.08 0.398 NGC3532
11063769-5837029 5219 63 3.59 0.17 -0.45 0.05 0.98 0.32 0.398 NGC3532
11063844-5829247 4852 75 2.86 0.18 0.02 0.09 1.05 0.00 0.398 NGC3532
11063887-5843524 5197 65 3.12 0.17 0.05 0.06 1.41 0.30 0.398 NGC3532
11063936-5832130 3855 93 4.65 0.26 -0.01 0.15 -0.40 0.00 0.398 NGC3532
11063943-5829576 4657 64 4.80 0.17 0.02 0.05 0.53 0.00 0.398 NGC3532
11064170-5834512 4707 70 4.84 0.21 0.21 0.05 0.57 0.17 0.398 NGC3532
11064531-5847054 4363 75 4.90 0.18 0.03 0.10 0.31 0.24 0.398 NGC3532
11064609-5826533 4562 76 4.86 0.18 0.01 0.10 1.24 0.10 0.398 NGC3532
11064627-5829015 5329 75 3.57 0.18 -1.22 0.10 1.25 0.00 0.398 NGC3532
11064987-5841590 5007 65 3.18 0.17 -0.04 0.05 1.03 0.23 0.398 NGC3532
11065281-5829022 5252 82 3.42 0.21 0.26 0.08 1.53 0.37 0.398 NGC3532
11065352-5826520 5302 64 3.86 0.17 0.31 0.05 1.70 0.24 0.398 NGC3532
11065633-5827270 5184 65 3.40 0.18 0.38 0.05 1.55 0.00 0.398 NGC3532
11065663-5828222 4483 76 5.00 0.18 0.05 0.10 0.42 0.21 0.398 NGC3532
11070120-5838564 4959 63 2.78 0.17 -0.18 0.06 1.14 0.16 0.398 NGC3532
11070430-5845416 3907 74 4.71 0.18 -0.03 0.09 0.30 0.23 0.398 NGC3532
11070656-5830255 4341 105 4.87 0.24 0.05 0.09 0.56 0.17 0.398 NGC3532
11070719-5825108 4514 66 4.68 0.17 0.20 0.06 0.67 0.20 0.398 NGC3532
11070742-5826295 5040 64 3.72 0.17 -0.03 0.05 0.97 0.20 0.398 NGC3532
11072155-5827015 5061 73 2.86 0.18 0.08 0.09 1.43 0.22 0.398 NGC3532
11072745-5833552 4866 66 2.57 0.17 0.18 0.05 1.31 0.00 0.398 NGC3532
11073265-5829335 4540 63 4.96 0.18 0.07 0.05 0.39 0.19 0.398 NGC3532
11073451-5842164 4891 66 2.89 0.17 0.37 0.05 0.03 0.80 0.398 NGC3532
11074900-5839208 3908 95 4.82 0.25 -0.04 0.15 0.79 0.21 0.398 NGC3532
11075201-5832072 4884 65 3.00 0.18 0.26 0.05 1.21 0.00 0.398 NGC3532
11075547-5836312 4652 64 4.86 0.17 0.06 0.05 0.41 0.22 0.398 NGC3532
11061290-5855411 4211 77 4.71 0.18 -0.21 0.09 0.34 0.26 0.398 NGC3532
11064011-5849467 5358 66 4.08 0.18 0.07 0.05 1.68 0.20 0.398 NGC3532
11064209-5851237 5032 66 3.06 0.18 -0.29 0.05 1.01 0.29 0.398 NGC3532
11064582-5844511 3843 96 4.35 0.25 -0.81 0.15 -1.00 0.00 0.398 NGC3532
11064692-5851080 5093 63 3.10 0.18 -0.08 0.05 1.37 0.18 0.398 NGC3532
11064734-5849311 5218 64 3.33 0.17 -0.06 0.05 1.51 0.14 0.398 NGC3532
11064841-5900282 4662 74 2.43 0.18 0.28 0.09 0.84 0.31 0.398 NGC3532
11065213-5842177 5634 82 4.27 0.22 0.31 0.07 1.83 0.37 0.398 NGC3532
11065633-5855173 4717 74 2.50 0.18 -0.07 0.09 0.50 0.94 0.398 NGC3532
11065637-5853209 5203 64 3.11 0.17 0.24 0.06 0.90 1.13 0.398 NGC3532
11065796-5853316 4767 80 3.12 0.21 0.44 0.04 0.79 0.00 0.398 NGC3532
11070090-5855046 5120 65 3.01 0.17 0.26 0.05 1.13 0.38 0.398 NGC3532
11070392-5846410 5109 64 3.61 0.18 0.18 0.06 0.99 0.27 0.398 NGC3532
11070553-5847368 5182 64 3.09 0.17 0.12 0.05 1.10 0.27 0.398 NGC3532
11070600-5856376 5055 65 3.33 0.17 0.28 0.05 1.63 0.12 0.398 NGC3532
11070623-5846532 4278 76 4.72 0.18 0.03 0.10 -0.40 0.62 0.398 NGC3532
11071140-5859042 4818 64 4.76 0.18 0.12 0.06 1.48 0.08 0.398 NGC3532
11071388-5851543 4998 65 3.23 0.18 -0.03 0.06 0.71 0.00 0.398 NGC3532
11071411-5848504 5187 65 3.19 0.17 0.11 0.05 1.23 0.30 0.398 NGC3532
11071418-5855378 4932 64 2.98 0.17 0.38 0.05 1.36 0.00 0.398 NGC3532
11071480-5851361 5262 65 3.23 0.17 0.02 0.05 1.55 0.00 0.398 NGC3532
11071678-5853482 4942 65 2.90 0.17 0.28 0.05 1.23 0.00 0.398 NGC3532
11071870-5857001 4216 75 4.78 0.19 0.05 0.10 0.50 0.18 0.398 NGC3532
11072153-5854175 5329 63 3.18 0.17 0.20 0.05 1.79 0.17 0.398 NGC3532
11072353-5848578 5012 66 2.84 0.17 -0.15 0.05 1.82 0.11 0.398 NGC3532
11072399-5842043 5249 65 3.52 0.17 0.08 0.06 1.55 0.27 0.398 NGC3532
11073135-5852310 5256 63 3.28 0.17 0.11 0.06 1.39 0.28 0.398 NGC3532
11073215-5853006 5223 63 3.40 0.17 -0.26 0.06 1.54 0.20 0.398 NGC3532
11074560-5900313 5193 65 3.16 0.17 0.44 0.04 0.92 1.14 0.398 NGC3532
11074654-5859114 4955 65 3.23 0.18 0.23 0.06 0.80 0.57 0.398 NGC3532
11074896-5859324 5089 64 2.90 0.17 0.40 0.05 1.59 0.00 0.398 NGC3532
11075041-5856070 5344 65 3.31 0.18 0.18 0.06 1.48 0.29 0.398 NGC3532
11080488-5858223 5347 65 3.35 0.17 -0.08 0.05 2.14 0.00 0.398 NGC3532
11081206-5859308 4690 65 4.67 0.18 0.10 0.06 0.51 0.25 0.398 NGC3532
11081243-5840556 5125 65 3.73 0.18 0.17 0.05 1.44 0.15 0.398 NGC3532
11081494-5856531 4894 64 2.80 0.17 -0.72 0.05 0.70 0.22 0.398 NGC3532
11081538-5858566 4964 65 4.93 0.17 0.19 0.05 0.39 0.86 0.398 NGC3532
11081880-5855189 5300 65 3.60 0.17 0.09 0.05 1.27 0.20 0.398 NGC3532
12571312-6456090 4655 33 2.49 0.05 -0.10 0.04 -0.19 0.00 0.372 NGC4815
12573217-6455167 5000 31 2.67 0.05 0.05 0.05 1.32 0.05 0.372 NGC4815
12574080-6455572 5752 34 3.51 0.05 0.35 0.06 0.64 0.00 0.372 NGC4815
12574341-6458045 4943 31 2.74 0.05 -0.05 0.05 -0.05 0.00 0.372 NGC4815
12575529-6456536 4998 30 2.69 0.05 -0.04 0.05 1.14 0.05 0.372 NGC4815
12575531-6500412 4810 31 2.81 0.05 -0.14 0.05 1.04 0.03 0.372 NGC4815
12580262-6456492 4814 31 2.44 0.05 0.02 0.05 -0.34 0.00 0.372 NGC4815
12570931-6457537 6952 76 4.10 0.19 -0.02 0.09 2.53 0.19 0.372 NGC4815
12572017-6458209 6833 106 4.16 0.24 -0.05 0.09 2.54 0.20 0.372 NGC4815
12572345-6501287 6016 66 4.28 0.17 0.28 0.06 2.50 0.08 0.372 NGC4815
12573677-6454092 5920 65 4.48 0.17 0.30 0.05 1.73 0.21 0.372 NGC4815
12575632-6500005 6940 65 4.21 0.17 0.08 0.06 3.18 0.07 0.372 NGC4815
12575787-6458270 6045 65 4.43 0.17 0.26 0.05 2.68 0.06 0.372 NGC4815
12575822-6454316 6193 65 4.42 0.17 0.28 0.05 3.14 0.06 0.372 NGC4815
12580189-6452492 6375 63 4.21 0.18 0.19 0.05 2.94 0.08 0.372 NGC4815
12580281-6454586 7365.4 750 3.79 0.30 -0.40 0.20 2.76 0.49 0.372 NGC4815
12581070-6458130 6267 66 4.35 0.17 0.34 0.05 2.68 0.06 0.372 NGC4815
12581088-6454441 5802 65 4.39 0.17 -0.07 0.06 1.18 1.25 0.372 NGC4815
12584516-6457467 6106 65 4.28 0.18 0.13 0.06 2.40 0.09 0.372 NGC4815
12585776-6456268 5712 64 4.45 0.18 0.23 0.06 1.71 0.00 0.372 NGC4815
12572442-6455173 4284 31 1.55 0.06 -0.10 0.17 1.09 0.05 0.372 NGC4815
12574328-6457386 4811 30 2.37 0.05 -0.02 0.17 -0.38 0.00 0.372 NGC4815
12574457-6459398 4700 30 2.80 0.05 0.05 0.16 1.09 0.05 0.372 NGC4815
12575511-6458483 4836 31 2.46 0.05 0.01 0.17 0.94 0.05 0.372 NGC4815
12565137-6457506 5848 65 4.16 0.17 -0.13 0.05 2.82 0.10 0.372 NGC4815
12565617-6455220 6049 65 4.00 0.18 -0.32 0.06 2.78 0.07 0.372 NGC4815
12570258-6458007 6620 76 4.13 0.18 0.06 0.10 2.67 0.19 0.372 NGC4815
12570959-6456443 6245 81 4.11 0.22 -0.89 0.07 2.74 0.11 0.372 NGC4815
12571134-6452552 5322 63 4.15 0.17 -0.38 0.05 1.71 0.16 0.372 NGC4815
12571226-6456406 5934 65 4.15 0.17 -0.42 0.05 1.76 0.00 0.372 NGC4815
12571414-6453147 5998 65 4.16 0.17 -0.36 0.06 2.10 0.11 0.372 NGC4815
12571691-6455285 5690 64 4.46 0.17 0.43 0.04 1.34 0.38 0.372 NGC4815
12572141-6458001 5149 64 4.01 0.17 0.02 0.05 1.09 0.31 0.372 NGC4815
12572191-6500513 6456 82 3.84 0.22 0.12 0.08 2.34 0.00 0.372 NGC4815
12572194-6452312 6207 65 4.26 0.17 0.36 0.06 3.01 0.12 0.372 NGC4815
12572286-6454288 5857 65 4.15 0.17 0.02 0.05 2.52 0.11 0.372 NGC4815
12572387-6452366 5198 66 4.28 0.17 -0.13 0.06 1.65 0.16 0.372 NGC4815
12572592-6500340 5114 64 4.42 0.17 0.07 0.05 1.25 0.00 0.372 NGC4815
12572603-6454596 6199 67 4.13 0.17 -0.03 0.06 2.88 0.08 0.372 NGC4815
12572682-6456300 5910 62 4.33 0.18 -0.30 0.05 2.50 0.12 0.372 NGC4815
12572889-6457049 6218 64 3.97 0.17 -0.04 0.06 3.08 0.12 0.372 NGC4815
12572909-6458203 6698 65 4.18 0.18 0.03 0.05 3.30 0.09 0.372 NGC4815
12573016-6459257 5961 64 4.46 0.17 0.24 0.05 2.15 0.00 0.372 NGC4815
12573034-6458482 5909 66 4.43 0.18 0.34 0.05 2.11 0.11 0.372 NGC4815
12573199-6455397 6064 65 4.21 0.17 0.32 0.06 2.86 0.11 0.372 NGC4815
12573361-6459543 6429 65 4.03 0.17 -0.22 0.06 2.01 0.00 0.372 NGC4815
12573460-6453231 6712 103 4.39 0.26 0.45 0.05 3.33 0.13 0.372 NGC4815
12573831-6452279 6259 65 4.50 0.17 0.11 0.06 2.83 0.08 0.372 NGC4815
12573867-6454519 6349 65 4.28 0.17 -0.15 0.05 2.51 0.12 0.372 NGC4815
12574131-6452292 6237 65 4.40 0.17 0.35 0.06 2.69 0.14 0.372 NGC4815
12574256-6500242 6477 67 4.15 0.18 0.18 0.06 2.57 0.16 0.372 NGC4815
12574261-6458421 6091 84 4.90 0.22 0.10 0.08 3.11 0.12 0.372 NGC4815
12574279-6454449 6108 65 4.39 0.18 0.13 0.05 3.09 0.08 0.372 NGC4815
12574313-6455591 6205 66 4.10 0.17 -0.10 0.05 2.59 0.16 0.372 NGC4815
12574586-6453177 6122 76 4.46 0.18 0.23 0.09 2.87 0.09 0.372 NGC4815
12574705-6451338 6777 68 4.03 0.18 0.20 0.05 3.24 0.12 0.372 NGC4815
12574734-6458105 6696 65 4.44 0.17 0.14 0.05 3.02 0.11 0.372 NGC4815
12574845-6454129 6170 65 3.39 0.17 0.44 0.04 2.72 0.17 0.372 NGC4815
12575070-6459567 6389 78 4.19 0.19 -0.04 0.10 2.93 0.08 0.372 NGC4815
12575267-6452173 6453 85 4.65 0.21 0.26 0.08 2.42 0.00 0.372 NGC4815
12575485-6500533 5186 64 4.62 0.17 0.19 0.06 1.02 0.34 0.372 NGC4815
12575535-6500327 6480 66 4.00 0.17 0.29 0.05 2.09 0.00 0.372 NGC4815
12575647-6459119 6362 66 4.03 0.17 0.32 0.05 2.96 0.14 0.372 NGC4815
12575730-6500494 5557 64 4.71 0.18 0.28 0.05 2.16 0.12 0.372 NGC4815
12575818-6459323 5735 65 3.95 0.18 -0.04 0.05 3.07 0.12 0.372 NGC4815
12580148-6451284 6849 68 4.12 0.17 0.17 0.06 3.24 0.08 0.372 NGC4815
12580234-6458157 6377 66 3.86 0.17 0.02 0.05 2.71 0.14 0.372 NGC4815
12580478-6458281 6251 83 4.60 0.22 -0.21 0.08 2.51 0.15 0.372 NGC4815
12580515-6453338 5438 65 4.78 0.17 0.36 0.05 2.07 0.13 0.372 NGC4815
12580780-6455324 6506 98 4.16 0.25 0.29 0.12 2.70 0.00 0.372 NGC4815
12580826-6454525 6597 96 4.29 0.25 0.46 0.04 3.01 0.19 0.372 NGC4815
12580914-6458021 5887 64 4.09 0.18 -0.52 0.05 2.19 0.08 0.372 NGC4815
12581050-6455173 6505 82 4.30 0.22 0.47 0.03 2.90 0.16 0.372 NGC4815
12581382-6459370 6944 100 3.91 0.25 -0.03 0.16 2.59 0.25 0.372 NGC4815
12581524-6456492 6515 77 3.93 0.18 0.15 0.09 3.24 0.12 0.372 NGC4815
12581536-6501250 6825 76 4.25 0.18 0.06 0.09 3.13 0.00 0.372 NGC4815
12581635-6456266 5752 71 4.15 0.21 0.27 0.06 2.42 0.13 0.372 NGC4815
12581897-6500052 6255 69 4.11 0.21 -0.24 0.05 2.99 0.16 0.372 NGC4815
12582063-6454149 5596 78 4.46 0.18 0.36 0.08 1.68 0.24 0.372 NGC4815
12582069-6458378 6518 75 4.25 0.18 0.02 0.10 3.16 0.10 0.372 NGC4815
12582561-6454180 5698 65 4.28 0.17 0.43 0.04 2.05 0.17 0.372 NGC4815
12582875-6453420 6175 108 4.10 0.24 -0.10 0.09 2.71 0.22 0.372 NGC4815
12583077-6452290 6241 84 4.86 0.22 0.49 0.01 2.48 0.00 0.372 NGC4815
12583412-6501089 5008 65 4.31 0.18 -0.06 0.06 0.87 0.00 0.372 NGC4815
12583456-6453419 6807 64 4.59 0.18 0.32 0.05 3.24 0.14 0.372 NGC4815
12583587-6454459 6561 66 4.11 0.17 0.10 0.06 2.85 0.06 0.372 NGC4815
12583604-6459404 6557 76 4.11 0.18 0.09 0.10 2.48 0.00 0.372 NGC4815
12584045-6455543 5006 65 4.21 0.17 -0.39 0.06 0.62 0.00 0.372 NGC4815
12584092-6453499 6468 82 4.79 0.22 0.41 0.06 2.71 0.00 0.372 NGC4815
12585692-6457513 5352 65 4.39 0.17 -0.51 0.06 1.52 0.19 0.372 NGC4815
12590285-6457037 5549 65 4.03 0.18 0.42 0.05 1.69 0.00 0.372 NGC4815
15545980-5720172 4998 99 4.43 0.25 0.00 0.15 1.43 0.33 1.259 NGC6005
15550334-5722152 5767 65 3.98 0.17 0.08 0.05 1.84 0.00 1.259 NGC6005
15550433-5719198 5290 81 3.27 0.22 0.23 0.07 1.54 0.00 1.259 NGC6005
15550748-5728264 6107 67 4.43 0.17 0.45 0.04 2.25 0.37 1.259 NGC6005
15550874-5723035 5386 75 4.13 0.18 -0.30 0.09 2.05 0.17 1.259 NGC6005
15550951-5725389 5667 82 3.52 0.22 0.26 0.08 2.29 0.20 1.259 NGC6005
15551107-5725194 6389 65 4.22 0.17 -0.01 0.06 3.19 0.08 1.259 NGC6005
15551282-5720195 5838 64 4.23 0.17 -0.37 0.05 2.48 0.11 1.259 NGC6005
15551379-5728125 5198 66 4.34 0.18 0.20 0.06 1.14 0.49 1.259 NGC6005
15551498-5727091 5700 82 4.15 0.22 0.10 0.08 3.13 0.19 1.259 NGC6005
15551530-5726509 5868 64 4.35 0.17 0.42 0.05 2.91 0.12 1.259 NGC6005
15551556-5728102 5706 71 4.08 0.21 0.20 0.05 2.52 0.13 1.259 NGC6005
15551634-5729043 5648 66 4.37 0.17 0.00 0.06 2.42 0.16 1.259 NGC6005
15551733-5722487 5946 63 4.29 0.18 -0.34 0.06 2.20 0.15 1.259 NGC6005
15551779-5727022 5883 103 4.26 0.34 0.14 0.10 2.27 0.00 1.259 NGC6005
15551797-5725300 5836 81 3.89 0.21 0.23 0.08 2.27 0.00 1.259 NGC6005
15551835-5729352 5228 81 3.84 0.22 -0.14 0.08 1.57 0.00 1.259 NGC6005
15551905-5721577 5517 62 3.74 0.17 -0.34 0.05 2.51 0.11 1.259 NGC6005
15551996-5726108 5831 65 4.41 0.17 0.20 0.05 2.01 0.19 1.259 NGC6005
15552132-5724204 6100 63 4.38 0.17 0.36 0.05 2.92 0.07 1.259 NGC6005
15552175-5719579 6708 84 4.05 0.22 0.44 0.04 2.88 0.21 1.259 NGC6005
15552248-5729356 5803 65 4.29 0.17 0.27 0.05 1.99 0.00 1.259 NGC6005
15552353-5723556 5335 82 3.95 0.22 -0.24 0.08 2.41 0.17 1.259 NGC6005
15552373-5728351 5891 64 4.08 0.17 0.22 0.06 1.95 0.43 1.259 NGC6005
15552408-5725217 6071 82 4.43 0.22 0.24 0.08 2.33 0.00 1.259 NGC6005
15552446-5723274 5163 65 3.97 0.17 -0.05 0.05 1.63 0.18 1.259 NGC6005
15552483-5727523 5966 66 4.25 0.17 0.11 0.05 2.36 0.11 1.259 NGC6005
15552587-5725269 6540 64 4.22 0.17 0.06 0.05 2.32 0.22 1.259 NGC6005
15552628-5722368 6461 65 4.21 0.18 0.02 0.05 3.06 0.10 1.259 NGC6005
15552664-5721599 5521 65 3.99 0.17 0.27 0.05 1.87 0.00 1.259 NGC6005
15552720-5726370 5498 83 3.89 0.22 0.28 0.08 1.93 0.37 1.259 NGC6005
15552730-5727569 6318 65 4.22 0.17 0.19 0.05 2.64 0.07 1.259 NGC6005
15552753-5723288 5120 81 3.38 0.22 -0.28 0.08 1.77 0.22 1.259 NGC6005
15552767-5723514 5319 80 4.24 0.22 0.15 0.08 2.07 0.22 1.259 NGC6005
15552787-5722119 5720 103 4.24 0.33 0.13 0.09 2.20 0.00 1.259 NGC6005
15552886-5726227 6480 65 4.21 0.17 0.14 0.06 3.27 0.07 1.259 NGC6005
15552932-5723595 5113 81 2.57 0.22 -0.54 0.08 1.19 0.00 1.259 NGC6005
